curve_uid,panel_uid,source_record_id,source_doi,source_doi_url,paper_title,figure_id,panel_id,curve_index,curve_id,catalyst_name,condition_name,curve_label_current_response,condition_label_current_response,publication_curve_label,publication_condition_label,stroke_color,line_style,marker_style,visible_segment_status,sampled_point_count,publication_included_curve,publication_analysis_bucket,source_usable_for_normalization_publication,enrich_reaction_type,enrich_electrolyte_regime,enrich_electrolyte_identity,enrich_reference_scale,enrich_ir_compensation_status,enrich_measurement_configuration,enrich_curve_family,enrich_current_normalization_basis,enrich_reported_material_name,enrich_catalyst_role,enrich_material_class,enrich_active_elements,enrich_support_material,enrich_substrate_material,enrich_structural_motif,enrich_contains_pgm,enrich_bimetallic_flag,normalization_status_current,source_usable_for_normalization_current,normalized_point_count_current,x_min_current,x_max_current,y_min_current,y_max_current,x_axis_label_current,x_axis_units_current,y_axis_label_current,y_axis_units_current,x_axis_type_current,y_axis_type_current,overlay_red_flagged_point_count_current,overlay_red_manual_review_required_current
batch1/case33/figure_6__panel_g/curve_3,batch1/case33/figure_6__panel_g,batch1/case33,10.1002/adma.202303030,https://doi.org/10.1002/adma.202303030,Modulating the d-Band Center Enables Ultrafine Pt3Fe Alloy Nanoparticles for pH-Universal Hydrogen Evolution Reaction,figure_6,g,3,curve_3,Pt3Ni/NMCS-A,Pt3Ni/NMCS-A,Pt3Ni/NMCS-A,Pt3Ni/NMCS-A,Pt3Ni/NMCS-A,Pt3Ni/NMCS-A,dark blue,solid,no markers,complete,46,yes,primary_main_HER,yes,HER,buffered,1.0 M phosphate buffered solution (PBS),RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Pt3Ni/NMCS-A,candidate,alloy,"[""Pt"", ""Ni""]",activated N-doped mesoporous carbon spheres,,nanoparticle,True,True,completed,yes,46,-0.48282442748091603,0.04389312977099236,-34.90498202362608,-0.49820236260914236,Potential,V vs. RHE,Current density,mA cm^-2,linear,linear,,
batch1/case33/figure_6__panel_g/curve_4,batch1/case33/figure_6__panel_g,batch1/case33,10.1002/adma.202303030,https://doi.org/10.1002/adma.202303030,Modulating the d-Band Center Enables Ultrafine Pt3Fe Alloy Nanoparticles for pH-Universal Hydrogen Evolution Reaction,figure_6,g,4,curve_4,20 wt% Pt/C,20 wt% Pt/C,20 wt% Pt/C,20 wt% Pt/C,20 wt% Pt/C,20 wt% Pt/C,light gray,solid,no markers,partial,16,yes,primary_main_HER,no,HER,buffered,1.0 M phosphate buffered solution (PBS),RHE,unclear,three_electrode_half_cell,lsv,geometric_area,20 wt% Pt/C,benchmark,composite,"[""Pt""]",carbon,,unknown,True,False,completed,no,16,-0.22137404580152673,-0.10687022900763359,-42.45505906522855,-22.285567539804827,Potential,V vs. RHE,Current density,mA cm^-2,linear,linear,,
batch1/case35/figure_3__panel_a/curve_1,batch1/case35/figure_3__panel_a,batch1/case35,10.1002/adma.202304917,https://doi.org/10.1002/adma.202304917,Wood-Derived Freestanding Carbon-Based Electrode with Hierarchical Structure for Industrial-Level Hydrogen Production,figure_3,a,1,curve_1,Ni@NCW-2.0/CP,Ni@NCW-2.0/CP,Ni@NCW-2.0/CP,Ni@NCW-2.0/CP,Ni@NCW-2.0/CP,Ni@NCW-2.0/CP,light blue,solid,no markers,partial,33,yes,primary_main_HER,no,HER,acidic,0.5 m H2SO4,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Ni@NCW-2.0/CP,substrate_control,composite,"[""Ni"", ""C"", ""N""]",wood-derived N-doped carbonized wood,carbon paper,composite,False,False,completed,no,33,-0.6749587231700606,-0.4269675288937808,-985.256239452882,-30.286881605826455,Potential (V vs. RHE),V vs. RHE,Current density (mA cm^-2),mA cm^-2,linear,linear,,
batch1/case35/figure_3__panel_a/curve_2,batch1/case35/figure_3__panel_a,batch1/case35,10.1002/adma.202304917,https://doi.org/10.1002/adma.202304917,Wood-Derived Freestanding Carbon-Based Electrode with Hierarchical Structure for Industrial-Level Hydrogen Production,figure_3,a,2,curve_2,Ni@NGP-2.0,Ni@NGP-2.0,Ni@NGP-2.0,Ni@NGP-2.0,Ni@NGP-2.0,Ni@NGP-2.0,light orange,solid,no markers,partial,33,yes,primary_main_HER,no,HER,acidic,0.5 m H2SO4,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Ni@NGP-2.0,substrate_control,composite,"[""Ni"", ""C""]",carbon nanotube / carbon layer,graphite plate,composite,False,False,completed,no,33,-0.5633461750137588,-0.33186571271326365,-985.256239452882,-30.286881605826455,Potential (V vs. RHE),V vs. RHE,Current density (mA cm^-2),mA cm^-2,linear,linear,,
batch1/case35/figure_3__panel_a/curve_3,batch1/case35/figure_3__panel_a,batch1/case35,10.1002/adma.202304917,https://doi.org/10.1002/adma.202304917,Wood-Derived Freestanding Carbon-Based Electrode with Hierarchical Structure for Industrial-Level Hydrogen Production,figure_3,a,3,curve_3,Ni@NCW-2.0,Ni@NCW-2.0,Ni@NCW-2.0,Ni@NCW-2.0,Ni@NCW-2.0,Ni@NCW-2.0,red,solid,no markers,partial,33,yes,primary_main_HER,ambiguous,HER,acidic,0.5 m H2SO4,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Ni@NCW-2.0,candidate,composite,"[""Ni"", ""C"", ""N""]",wood-derived N-doped carbonized wood,,composite,False,False,completed,ambiguous,33,-0.3992294991744634,-0.2314804623004952,-985.256239452882,-30.286881605826455,Potential (V vs. RHE),V vs. RHE,Current density (mA cm^-2),mA cm^-2,linear,linear,,
batch1/case35/figure_3__panel_a/curve_4,batch1/case35/figure_3__panel_a,batch1/case35,10.1002/adma.202304917,https://doi.org/10.1002/adma.202304917,Wood-Derived Freestanding Carbon-Based Electrode with Hierarchical Structure for Industrial-Level Hydrogen Production,figure_3,a,4,curve_4,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,dark blue,solid,no markers,complete,37,yes,primary_main_HER,yes,HER,acidic,0.5 m H2SO4,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Pt/C,benchmark,composite,"[""Pt"", ""C""]",carbon,carbon paper,composite,True,False,completed,yes,37,-0.21100715465052278,-0.00792515134837637,-985.256239452882,-4.174438227196026,Potential (V vs. RHE),V vs. RHE,Current density (mA cm^-2),mA cm^-2,linear,linear,,
batch1/case35/figure_3__panel_d/curve_1,batch1/case35/figure_3__panel_d,batch1/case35,10.1002/adma.202304917,https://doi.org/10.1002/adma.202304917,Wood-Derived Freestanding Carbon-Based Electrode with Hierarchical Structure for Industrial-Level Hydrogen Production,figure_3,d,1,curve_1,Ni@NCW-1.0,Ni@NCW-1.0,Ni@NCW-1.0,Ni@NCW-1.0,Ni@NCW-1.0,Ni@NCW-1.0,light orange,solid,circle markers,partial,34,yes,primary_main_HER,no,HER,alkaline,1 m KOH,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Ni@NCW-1.0,candidate,composite,"[""Ni"", ""N"", ""C""]",N-doped carbonized wood/carbon nanotube framework,wood-derived carbonized wood,composite,False,False,completed,no,34,-0.5153846153846153,-0.22527472527472528,-487.71182681217283,-42.40972407062372,Potential (V vs. RHE),V vs. RHE,Current density (mA cm^-2),mA cm^-2,linear,linear,,
batch1/case35/figure_3__panel_d/curve_2,batch1/case35/figure_3__panel_d,batch1/case35,10.1002/adma.202304917,https://doi.org/10.1002/adma.202304917,Wood-Derived Freestanding Carbon-Based Electrode with Hierarchical Structure for Industrial-Level Hydrogen Production,figure_3,d,2,curve_2,Ni@NCW-1.5,Ni@NCW-1.5,Ni@NCW-1.5,Ni@NCW-1.5,Ni@NCW-1.5,Ni@NCW-1.5,light blue,solid,circle markers,complete,23,yes,primary_main_HER,yes,HER,alkaline,1 m KOH,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Ni@NCW-1.5,candidate,composite,"[""Ni"", ""N"", ""C""]",N-doped carbonized wood/carbon nanotube framework,wood-derived carbonized wood,composite,False,False,completed,yes,23,-0.42527472527472526,-0.06703296703296703,-488.64342116937274,-7.940732854227659,Potential (V vs. RHE),V vs. RHE,Current density (mA cm^-2),mA cm^-2,linear,linear,,
batch1/case35/figure_3__panel_d/curve_3,batch1/case35/figure_3__panel_d,batch1/case35,10.1002/adma.202304917,https://doi.org/10.1002/adma.202304917,Wood-Derived Freestanding Carbon-Based Electrode with Hierarchical Structure for Industrial-Level Hydrogen Production,figure_3,d,3,curve_3,Ni@NCW-2.0,Ni@NCW-2.0,Ni@NCW-2.0,Ni@NCW-2.0,Ni@NCW-2.0,Ni@NCW-2.0,light red,solid,circle markers,partial,41,yes,primary_main_HER,no,HER,alkaline,1 m KOH,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Ni@NCW-2.0,candidate,composite,"[""Ni"", ""N"", ""C""]",N-doped carbonized wood/carbon nanotube framework,wood-derived carbonized wood,composite,False,False,completed,no,41,-0.38351648351648354,-0.038461538461538464,-477.464288882974,-6.077544139827872,Potential (V vs. RHE),V vs. RHE,Current density (mA cm^-2),mA cm^-2,linear,linear,,
batch1/case35/figure_3__panel_d/curve_4,batch1/case35/figure_3__panel_d,batch1/case35,10.1002/adma.202304917,https://doi.org/10.1002/adma.202304917,Wood-Derived Freestanding Carbon-Based Electrode with Hierarchical Structure for Industrial-Level Hydrogen Production,figure_3,d,4,curve_4,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,dark blue,solid,circle markers,complete,17,yes,primary_main_HER,yes,HER,alkaline,1 m KOH,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Pt/C,benchmark,composite,"[""Pt"", ""C""]",carbon,,composite,True,False,completed,yes,17,-0.310989010989011,-0.03626373626373627,-472.80631709697457,-35.88856357022446,Potential (V vs. RHE),V vs. RHE,Current density (mA cm^-2),mA cm^-2,linear,linear,,
batch1/case35/figure_3__panel_f/curve_1,batch1/case35/figure_3__panel_f,batch1/case35,10.1002/adma.202304917,https://doi.org/10.1002/adma.202304917,Wood-Derived Freestanding Carbon-Based Electrode with Hierarchical Structure for Industrial-Level Hydrogen Production,figure_3,f,1,curve_1,Initial,Initial,Initial,Initial,Initial,Initial,light red,solid,no markers,partial,39,yes,primary_main_HER,no,HER,alkaline,1.0 M KOH,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Ni@NCW,candidate,composite,"[""Ni"", ""N"", ""C""]",N-doped carbonized wood framework,wood-derived carbonized wood,composite,False,False,completed,no,39,-0.3772030075187971,-0.2626766917293234,-496.5012722646309,-133.90585241730278,Potential,V vs. RHE,Current density,mA cm^-2,linear,linear,,
batch1/case35/figure_3__panel_f/curve_2,batch1/case35/figure_3__panel_f,batch1/case35,10.1002/adma.202304917,https://doi.org/10.1002/adma.202304917,Wood-Derived Freestanding Carbon-Based Electrode with Hierarchical Structure for Industrial-Level Hydrogen Production,figure_3,f,2,curve_2,3000 cycles,3000 cycles,3000 cycles,3000 cycles,3000 cycles,3000 cycles,light blue,solid,no markers,complete,28,yes,primary_main_HER,yes,HER,alkaline,1.0 M KOH,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Ni@NCW,post_test_same_material,composite,"[""Ni"", ""N"", ""C""]",N-doped carbonized wood framework,wood-derived carbonized wood,composite,False,False,completed,yes,28,-0.39741353383458655,-0.011729323308270785,-496.5012722646309,-4.134860050890567,Potential,V vs. RHE,Current density,mA cm^-2,linear,linear,,
batch1/case36/figure_4__panel_a/curve_1,batch1/case36/figure_4__panel_a,batch1/case36,10.1002/adma.202305375,https://doi.org/10.1002/adma.202305375,Laser Synthesis of PtMo Single-Atom Alloy Electrode for Ultralow Voltage Hydrogen Generation,figure_4,a,1,curve_1,Mo-L,Mo-L,Mo-L,Mo-L,Mo-L,Mo-L,dark blue,solid,circle markers,partial,33,yes,primary_main_HER,yes,HER,acidic,0.5 mol L^-1 H2SO4,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,Mo-L,substrate_control,metal,"[""Mo""]",,Mo foil,bulk,False,False,completed,yes,33,-0.5840386940749698,-0.014510278113663844,-229.8507462686567,-5.970149253731343,Potential,V vs. RHE,Current Density,mA cm^-2,linear,linear,,
batch1/case36/figure_4__panel_a/curve_2,batch1/case36/figure_4__panel_a,batch1/case36,10.1002/adma.202305375,https://doi.org/10.1002/adma.202305375,Laser Synthesis of PtMo Single-Atom Alloy Electrode for Ultralow Voltage Hydrogen Generation,figure_4,a,2,curve_2,Pt-SA0.056/Mo-L,Pt-SA0.056/Mo-L,Pt-SA0.056/Mo-L,Pt-SA0.056/Mo-L,Pt-SA0.056/Mo-L,Pt-SA0.056/Mo-L,red,solid,up-triangle markers,complete,34,yes,primary_main_HER,yes,HER,acidic,0.5 mol L^-1 H2SO4,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,Pt-SA0.056/Mo-L,candidate,single_atom,"[""Pt"", ""Mo""]",,Mo foil,single_atom,True,True,completed,yes,34,-0.17412333736396612,-0.03264812575574365,-394.0298507462686,-8.955223880597014,Potential,V vs. RHE,Current Density,mA cm^-2,linear,linear,,
batch1/case36/figure_4__panel_a/curve_3,batch1/case36/figure_4__panel_a,batch1/case36,10.1002/adma.202305375,https://doi.org/10.1002/adma.202305375,Laser Synthesis of PtMo Single-Atom Alloy Electrode for Ultralow Voltage Hydrogen Generation,figure_4,a,3,curve_3,Pt-NP0.473/Mo-L,Pt-NP0.473/Mo-L,Pt-NP0.473/Mo-L,Pt-NP0.473/Mo-L,Pt-NP0.473/Mo-L,Pt-NP0.473/Mo-L,olive,solid,polygon markers,partial,19,yes,primary_main_HER,no,HER,acidic,0.5 mol L^-1 H2SO4,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,Pt-NP0.473/Mo-L,benchmark,composite,"[""Pt"", ""Mo""]",,Mo foil,nanoparticle,True,True,completed,no,19,-0.15598548972188633,-0.06892382103990326,-395.5223880597015,-37.31343283582089,Potential,V vs. RHE,Current Density,mA cm^-2,linear,linear,,
batch1/case36/figure_4__panel_a/curve_4,batch1/case36/figure_4__panel_a,batch1/case36,10.1002/adma.202305375,https://doi.org/10.1002/adma.202305375,Laser Synthesis of PtMo Single-Atom Alloy Electrode for Ultralow Voltage Hydrogen Generation,figure_4,a,4,curve_4,20 wt.% Pt/C,20 wt.% Pt/C,20 wt.% Pt/C,20 wt.% Pt/C,20 wt.% Pt/C,20 wt.% Pt/C,green,solid,down-triangle markers,complete,30,yes,primary_main_HER,yes,HER,acidic,0.5 mol L^-1 H2SO4,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,20 wt.% Pt/C,benchmark,composite,"[""Pt""]",carbon,,nanoparticle,True,False,completed,yes,30,-0.6087061668681983,-0.06892382103990326,-376.86567164179104,-41.7910447761194,Potential,V vs. RHE,Current Density,mA cm^-2,linear,linear,,
batch1/case39/figure_3__panel_a/curve_1,batch1/case39/figure_3__panel_a,batch1/case39,10.1002/adma.202311018,https://doi.org/10.1002/adma.202311018,Microwave Phosphine-Plasma-Assisted Ultrafast Synthesis of Halogen-Doped Ru/RuP2 with Surface Intermediate Adsorption Modulation for Efficient Alkaline Hydrogen Evolution Reaction,figure_3,a,1,curve_1,Ru,Ru,Ru,Ru,Ru,Ru,orange,solid,no markers,complete,31,yes,primary_main_HER,yes,HER,alkaline,1.0 m KOH,RHE,yes,three_electrode_half_cell,lsv,geometric_area,Ru,other,metal,"[""Ru""]",,,unknown,True,False,completed,yes,31,-0.1731958762886598,-0.021649484536082474,-49.21568627450981,-0.5882352941176443,E vs.RHE,V,j,mA·cm^-2,linear,linear,,
batch1/case39/figure_3__panel_a/curve_2,batch1/case39/figure_3__panel_a,batch1/case39,10.1002/adma.202311018,https://doi.org/10.1002/adma.202311018,Microwave Phosphine-Plasma-Assisted Ultrafast Synthesis of Halogen-Doped Ru/RuP2 with Surface Intermediate Adsorption Modulation for Efficient Alkaline Hydrogen Evolution Reaction,figure_3,a,2,curve_2,RuP2,RuP2,RuP2,RuP2,RuP2,RuP2,green,solid,no markers,complete,38,yes,primary_main_HER,yes,HER,alkaline,1.0 m KOH,RHE,yes,three_electrode_half_cell,lsv,geometric_area,RuP2,other,phosphide,"[""Ru"", ""P""]",,,unknown,True,False,completed,yes,38,-0.1958762886597938,-0.009278350515463918,-49.411764705882355,0.19607843137255182,E vs.RHE,V,j,mA·cm^-2,linear,linear,,
batch1/case39/figure_3__panel_a/curve_3,batch1/case39/figure_3__panel_a,batch1/case39,10.1002/adma.202311018,https://doi.org/10.1002/adma.202311018,Microwave Phosphine-Plasma-Assisted Ultrafast Synthesis of Halogen-Doped Ru/RuP2 with Surface Intermediate Adsorption Modulation for Efficient Alkaline Hydrogen Evolution Reaction,figure_3,a,3,curve_3,Ru/RuP2,Ru/RuP2,Ru/RuP2,Ru/RuP2,Ru/RuP2,Ru/RuP2,dark blue,solid,no markers,partial,14,yes,primary_main_HER,no,HER,alkaline,1.0 m KOH,RHE,yes,three_electrode_half_cell,lsv,geometric_area,Ru/RuP2,candidate,composite,"[""Ru"", ""P""]",,,nanosheet,True,False,completed,no,14,-0.058762886597938144,-0.018556701030927835,-10.980392156862743,-0.9803921568627424,E vs.RHE,V,j,mA·cm^-2,linear,linear,,
batch1/case39/figure_3__panel_a/curve_4,batch1/case39/figure_3__panel_a,batch1/case39,10.1002/adma.202311018,https://doi.org/10.1002/adma.202311018,Microwave Phosphine-Plasma-Assisted Ultrafast Synthesis of Halogen-Doped Ru/RuP2 with Surface Intermediate Adsorption Modulation for Efficient Alkaline Hydrogen Evolution Reaction,figure_3,a,4,curve_4,Cl-Ru/RuP2,Cl-Ru/RuP2,Cl-Ru/RuP2,Cl-Ru/RuP2,Cl-Ru/RuP2,Cl-Ru/RuP2,violet,solid,no markers,complete,27,yes,primary_main_HER,yes,HER,alkaline,1.0 m KOH,RHE,yes,three_electrode_half_cell,lsv,geometric_area,Cl-Ru/RuP2,candidate,composite,"[""Ru"", ""P"", ""Cl""]",,,nanosheet,True,False,completed,yes,27,-0.08762886597938144,0.0443298969072165,-49.01960784313726,0.19607843137255182,E vs.RHE,V,j,mA·cm^-2,linear,linear,,
batch1/case39/figure_3__panel_a/curve_5,batch1/case39/figure_3__panel_a,batch1/case39,10.1002/adma.202311018,https://doi.org/10.1002/adma.202311018,Microwave Phosphine-Plasma-Assisted Ultrafast Synthesis of Halogen-Doped Ru/RuP2 with Surface Intermediate Adsorption Modulation for Efficient Alkaline Hydrogen Evolution Reaction,figure_3,a,5,curve_5,Br-Ru/RuP2,Br-Ru/RuP2,Br-Ru/RuP2,Br-Ru/RuP2,Br-Ru/RuP2,Br-Ru/RuP2,red,solid,no markers,complete,13,yes,primary_main_HER,yes,HER,alkaline,1.0 m KOH,RHE,yes,three_electrode_half_cell,lsv,geometric_area,Br-Ru/RuP2,candidate,composite,"[""Ru"", ""P"", ""Br""]",,,nanosheet,True,False,completed,yes,13,-0.07010309278350516,-0.01134020618556701,-48.82352941176471,-1.3725490196078405,E vs.RHE,V,j,mA·cm^-2,linear,linear,,
batch1/case39/figure_3__panel_a/curve_6,batch1/case39/figure_3__panel_a,batch1/case39,10.1002/adma.202311018,https://doi.org/10.1002/adma.202311018,Microwave Phosphine-Plasma-Assisted Ultrafast Synthesis of Halogen-Doped Ru/RuP2 with Surface Intermediate Adsorption Modulation for Efficient Alkaline Hydrogen Evolution Reaction,figure_3,a,6,curve_6,I-Ru/RuP2,I-Ru/RuP2,I-Ru/RuP2,I-Ru/RuP2,I-Ru/RuP2,I-Ru/RuP2,magenta,solid,no markers,partial,12,yes,primary_main_HER,no,HER,alkaline,1.0 m KOH,RHE,yes,three_electrode_half_cell,lsv,geometric_area,I-Ru/RuP2,candidate,composite,"[""Ru"", ""P"", ""I""]",,,nanosheet,True,False,completed,no,12,-0.11752577319587629,-0.06288659793814433,-49.01960784313726,-13.333333333333332,E vs.RHE,V,j,mA·cm^-2,linear,linear,,
batch1/case39/figure_3__panel_a/curve_7,batch1/case39/figure_3__panel_a,batch1/case39,10.1002/adma.202311018,https://doi.org/10.1002/adma.202311018,Microwave Phosphine-Plasma-Assisted Ultrafast Synthesis of Halogen-Doped Ru/RuP2 with Surface Intermediate Adsorption Modulation for Efficient Alkaline Hydrogen Evolution Reaction,figure_3,a,7,curve_7,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,black,solid,no markers,partial,30,yes,primary_main_HER,no,HER,alkaline,1.0 m KOH,RHE,yes,three_electrode_half_cell,lsv,geometric_area,Pt/C,benchmark,composite,"[""Pt""]",carbon,,composite,True,False,completed,no,30,-0.10309278350515463,0.04742268041237113,-35.88235294117647,2.786442101020001e-15,E vs.RHE,V,j,mA·cm^-2,linear,linear,,
batch1/case40/figure_3__panel_A/curve_nf,batch1/case40/figure_3__panel_A,batch1/case40,10.1002/anie.201914967,https://doi.org/10.1002/anie.201914967,Phosphorus Vacancies that Boost Electrocatalytic Hydrogen Evolution by Two Orders of Magnitude,figure_3,a,1,curve_nf,NF,NF,NF,NF,NF,NF,dark gray,solid,no markers,complete,39,yes,primary_main_HER,yes,HER,alkaline,1 m KOH,RHE,yes,three_electrode_half_cell,polarization_curve,geometric_area,NF,substrate_control,metal,"[""Ni""]",,nickel foam,bulk,False,False,completed,yes,39,-0.3612684031710079,0.010192525481313702,-97.69736842105263,-0.9868421052631579,E / V vs. RHE,V vs. RHE,J_geo / mA cm^-2,mA cm^-2,linear,linear,,
batch1/case40/figure_3__panel_A/curve_pni12p5,batch1/case40/figure_3__panel_A,batch1/case40,10.1002/anie.201914967,https://doi.org/10.1002/anie.201914967,Phosphorus Vacancies that Boost Electrocatalytic Hydrogen Evolution by Two Orders of Magnitude,figure_3,a,2,curve_pni12p5,p-Ni12P5,p-Ni12P5,p-Ni12P5,p-Ni12P5,p-Ni12P5,p-Ni12P5,purple,solid,no markers,partial,27,yes,primary_main_HER,no,HER,alkaline,1 m KOH,RHE,yes,three_electrode_half_cell,polarization_curve,geometric_area,p-Ni12P5,other,phosphide,"[""Ni"", ""P""]",,nickel foam,composite,False,False,completed,no,27,-0.22536806342015853,-0.09399773499433747,-97.69736842105263,-4.934210526315789,E / V vs. RHE,V vs. RHE,J_geo / mA cm^-2,mA cm^-2,linear,linear,,
batch1/case40/figure_3__panel_A/curve_vni12p5,batch1/case40/figure_3__panel_A,batch1/case40,10.1002/anie.201914967,https://doi.org/10.1002/anie.201914967,Phosphorus Vacancies that Boost Electrocatalytic Hydrogen Evolution by Two Orders of Magnitude,figure_3,a,3,curve_vni12p5,v-Ni12P5,v-Ni12P5,v-Ni12P5,v-Ni12P5,v-Ni12P5,v-Ni12P5,light cyan,solid,no markers,partial,34,yes,primary_main_HER,no,HER,alkaline,1 m KOH,RHE,yes,three_electrode_half_cell,polarization_curve,geometric_area,v-Ni12P5,candidate,phosphide,"[""Ni"", ""P""]",,nickel foam,composite,False,False,completed,no,34,-0.08040770101925254,-0.02378255945639864,-97.69736842105263,-8.223684210526315,E / V vs. RHE,V vs. RHE,J_geo / mA cm^-2,mA cm^-2,linear,linear,,
batch1/case40/figure_3__panel_A/curve_ptc,batch1/case40/figure_3__panel_A,batch1/case40,10.1002/anie.201914967,https://doi.org/10.1002/anie.201914967,Phosphorus Vacancies that Boost Electrocatalytic Hydrogen Evolution by Two Orders of Magnitude,figure_3,a,4,curve_ptc,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,red,solid,no markers,complete,47,yes,primary_main_HER,yes,HER,alkaline,1 m KOH,RHE,yes,three_electrode_half_cell,polarization_curve,geometric_area,Pt/C,benchmark,composite,"[""Pt""]",carbon,glassy carbon,composite,True,False,completed,yes,47,-0.3975084937712344,0.019252548131370326,-90.46052631578948,-0.32894736842105265,E / V vs. RHE,V vs. RHE,J_geo / mA cm^-2,mA cm^-2,linear,linear,,
batch1/case40/figure_3__panel_E/curve_1,batch1/case40/figure_3__panel_E,batch1/case40,10.1002/anie.201914967,https://doi.org/10.1002/anie.201914967,Phosphorus Vacancies that Boost Electrocatalytic Hydrogen Evolution by Two Orders of Magnitude,figure_3,e,1,curve_1,NF,NF,NF,NF,NF,NF,dark gray,solid,no markers,partial,35,yes,primary_main_HER,yes,HER,alkaline,1 M KOH,RHE,yes,three_electrode_half_cell,polarization_curve,ecsa,NF,substrate_control,metal,"[""Ni""]",,nickel foam,bulk,False,False,completed,yes,35,-0.3200728976828951,-0.046706586826347304,-48.78375928946891,-1.2035526554286762,E / V vs. RHE,V vs. RHE,J_geo / mA cm^-2,mA cm^-2,linear,linear,,
batch1/case40/figure_3__panel_E/curve_2,batch1/case40/figure_3__panel_E,batch1/case40,10.1002/anie.201914967,https://doi.org/10.1002/anie.201914967,Phosphorus Vacancies that Boost Electrocatalytic Hydrogen Evolution by Two Orders of Magnitude,figure_3,e,2,curve_2,p-Ni12P5,p-Ni12P5,p-Ni12P5,p-Ni12P5,p-Ni12P5,p-Ni12P5,purple,solid,no markers,complete,26,yes,primary_main_HER,yes,HER,alkaline,1 M KOH,RHE,yes,three_electrode_half_cell,polarization_curve,ecsa,p-Ni12P5,other,phosphide,"[""Ni"", ""P""]",,nickel foam,composite,False,False,completed,yes,26,-0.19770892996615466,-0.002447279354334803,-48.59343846293275,-1.2035526554286762,E / V vs. RHE,V vs. RHE,J_geo / mA cm^-2,mA cm^-2,linear,linear,,
