case_rel_path,figure_id,panel_id,curve_label,paper_title,figure6_group,both_better_global,both_better_and_widens,enrich_reported_material_name,enrich_material_class,active_elements,precious_elements,support_material,substrate_material,delta_eta10_mV,delta_eta50_mV,gap_widening_eta50_minus_eta10_mV,condition_alkaline,pm_containing,alkaline_PM_interaction,motif_alloy_class,Pt_containing,Ir_containing,Ru_containing,Pd_containing,motif_carbon_support,motif_chalcogen,motif_selenide_telluride,motif_phosphide,motif_oxide_hydroxide,motif_single_atom,motif_array_or_foam_architecture,PM_plus_oxophilic_partner,Pt_plus_partner,Ru_plus_partner,Pt_alloy_or_multimetal,Ru_chalcogen,multi_metal,has_oxophilic_partner,element_Ni,element_Mo,element_Co,element_Fe,element_P,element_S,element_Se,element_Te,dataset,manual_elements,manual_pm_elements,manual_nonpm_metal_partners,manual_tm_oxophilic_partners,manual_main_group_partners,manual_pm_core,manual_partner_type,manual_identity_family,manual_is_alloy_or_metallic_glass,manual_is_single_atom_or_site_isolated,manual_has_carbon_support,manual_has_oxide_hydroxide_interface,manual_has_chalcogenide,manual_has_phosphide,manual_has_carbide_boride_nitride,manual_pm_count,manual_nonpm_metal_partner_count,audit_strict_subfamily,audit_confidence,audit_issue_flag,audit_note,audit_elements_compact,audit_pm_compact,analysis_dataset,eta10_good,eta50_good,transition_class_strict,both_better,alkaline_pm_branch
batch2/case20,figure_1,d,NiCoP,Mechanistic Insights on Ternary Ni2-xCoxP for Hydrogen Evolution and Their Hybrids with Graphene as Highly Efficient and Robust Catalysts for Overall Water Splitting | Mechanistic Insights on Ternary Ni2−xCoxP for Hydrogen Evolution and Their Hybrids with Graphene as Highly Efficient and Robust Catalysts for Overall Water Splitting,Acidic non-PM,False,False,NiCoP,phosphide,"{'Co', 'Ni', 'P'}",[],,carbon fiber paper,35.43582315153043,64.18712723357409,28.75130408204366,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,AB,"Co,Ni,P",,"Co,Ni","Co,Ni",P,non-PM,no PM,non-PM phosphide,False,False,True,False,False,True,False,0,2,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Ni,P",,AB,False,False,neither,False,
batch2/case20,figure_3,e,NiCoP,Mechanistic Insights on Ternary Ni2-xCoxP for Hydrogen Evolution and Their Hybrids with Graphene as Highly Efficient and Robust Catalysts for Overall Water Splitting | Mechanistic Insights on Ternary Ni2−xCoxP for Hydrogen Evolution and Their Hybrids with Graphene as Highly Efficient and Robust Catalysts for Overall Water Splitting,Acidic non-PM,False,False,NiCoP,phosphide,"{'Co', 'Ni', 'P'}",[],,carbon fiber paper,36.832996616537024,66.87045236051225,30.037455743975222,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,AB,"Co,Ni,P",,"Co,Ni","Co,Ni",P,non-PM,no PM,non-PM phosphide,False,False,True,False,False,True,False,0,2,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Ni,P",,AB,False,False,neither,False,
batch2/case51,figure_8,c,FeS/Fe3C@N-S-C-800,Covalent Phenanthroline Framework Derived FeS@Fe3C Composite Nanoparticles Embedding in N-S-Codoped Carbons as Highly Efficient Trifunctional Electrocatalysts,Acidic non-PM,False,False,FeS/Fe3C@N-S-C-800,composite,"{'S', 'C', 'N', 'Fe'}",[],N-S-codoped carbon,,143.89910087529137,126.2015579602821,-17.697542915009265,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,AB,"C,Fe,N,S",,Fe,Fe,"C,N,S",non-PM,no PM,non-PM chalcogenide,False,False,True,False,True,False,False,0,1,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Fe,N,S",,AB,False,False,neither,False,
batch2/case51,figure_8,c,FeS/Fe3C@N-S-C-900,Covalent Phenanthroline Framework Derived FeS@Fe3C Composite Nanoparticles Embedding in N-S-Codoped Carbons as Highly Efficient Trifunctional Electrocatalysts,Acidic non-PM,False,False,FeS/Fe3C@N-S-C-900,composite,"{'S', 'C', 'N', 'Fe'}",[],N-S-codoped carbon,,156.24111004452774,218.4201772943115,62.17906724978374,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,AB,"C,Fe,N,S",,Fe,Fe,"C,N,S",non-PM,no PM,non-PM chalcogenide,False,False,True,False,True,False,False,0,1,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Fe,N,S",,AB,False,False,neither,False,
batch2/case71,figure_3,d,MoS2/Co3S4,Kinetic-Oriented Construction of MoS2 Synergistic Interface to Boost pH-Universal Hydrogen Evolution,Acidic non-PM,False,False,MoS2/Co3S4,composite,"{'Co', 'Mo', 'S'}",[],,,116.6666666666667,147.55349794238683,30.886831275720155,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,AB,"Co,Mo,S",,"Co,Mo","Co,Mo",S,non-PM,no PM,non-PM chalcogenide,False,False,False,False,True,False,False,0,2,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Mo,S",,AB,False,False,neither,False,
batch2/case71,figure_3,d,MoS2/CoNi2S4,Kinetic-Oriented Construction of MoS2 Synergistic Interface to Boost pH-Universal Hydrogen Evolution,Acidic non-PM,False,False,MoS2/CoNi2S4,composite,"{'Co', 'Mo', 'S', 'Ni'}",[],,,49.14814814814811,98.17592592592594,49.02777777777783,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,AB,"Co,Mo,Ni,S",,"Co,Mo,Ni","Co,Mo,Ni",S,non-PM,no PM,non-PM chalcogenide,False,False,False,False,True,False,False,0,3,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Mo,Ni,S",,AB,False,False,neither,False,
batch2/case71,figure_4,b,MoS2/CoNi2S4 - Initial,Kinetic-Oriented Construction of MoS2 Synergistic Interface to Boost pH-Universal Hydrogen Evolution,Acidic non-PM,False,False,MoS2/CoNi2S4,composite,"{'Co', 'Mo', 'S', 'Ni'}",[],,,48.323700090527176,92.96147525392786,44.63777516340068,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False,AB,"Co,Mo,Ni,S",,"Co,Mo,Ni","Co,Mo,Ni",S,non-PM,no PM,non-PM chalcogenide,False,False,False,False,True,False,False,0,3,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,Mo,Ni,S",,AB,False,False,neither,False,
batch2/case91,figure_4,a,i,Hybridization of Bimetallic Molybdenum-Tungsten Carbide with Nitrogen-Doped Carbon: A Rational Design of Super Active Porous Composite Nanowires with Tailored Electronic Structure for Boosting Hydrogen Evolution Catalysis,Acidic non-PM,False,False,Mo2C@NC NPs/CC,composite,"{'Mo', 'C', 'N'}",[],polyaniline-derived N-doped graphitic carbon,carbon cloth,106.16169722178267,139.52347582340573,33.36177860162306,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,AB,"C,Mo,N",,Mo,Mo,"C,N",non-PM,no PM,non-PM other,False,False,True,False,False,False,False,0,1,non-PM oxide/hydroxide/nitride-containing,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,Mo,N",,AB,False,False,neither,False,
batch3/case332,figure_4,a,0.2 (129),Alloying of ReS2 and VS2 Nanosheets Enhances Electrocatalytic Hydrogen Evolution Reaction,Acidic non-PM,False,False,Re1-xVxS2 nanosheets,sulfide,"{'V', 'S', 'Re'}",[],,,111.68662744603724,137.35312536193973,25.66649791590248,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,AB,"Re,S,V",,"Re,V",V,S,non-PM,no PM,non-PM chalcogenide,False,False,False,False,True,False,False,0,2,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Re,S,V",,AB,False,False,neither,False,
batch3/case332,figure_4,a,0.5 (120),Alloying of ReS2 and VS2 Nanosheets Enhances Electrocatalytic Hydrogen Evolution Reaction,Acidic non-PM,False,False,Re1-xVxS2 nanosheets,sulfide,"{'V', 'S', 'Re'}",[],,,101.60898430428736,122.7862035086927,21.177219204405347,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,AB,"Re,S,V",,"Re,V",V,S,non-PM,no PM,non-PM chalcogenide,False,False,False,False,True,False,False,0,2,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Re,S,V",,AB,False,False,neither,False,
batch3/case332,figure_4,a,0.7 (123),Alloying of ReS2 and VS2 Nanosheets Enhances Electrocatalytic Hydrogen Evolution Reaction,Acidic non-PM,False,False,Re1-xVxS2 nanosheets,sulfide,"{'V', 'S', 'Re'}",[],,,105.03688125314385,117.34890308354704,12.312021830403197,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,AB,"Re,S,V",,"Re,V",V,S,non-PM,no PM,non-PM chalcogenide,False,False,False,False,True,False,False,0,2,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Re,S,V",,AB,False,False,neither,False,
batch3/case332,figure_4,a,0.8 (117),Alloying of ReS2 and VS2 Nanosheets Enhances Electrocatalytic Hydrogen Evolution Reaction,Acidic non-PM,False,False,Re1-xVxS2 nanosheets,sulfide,"{'V', 'S', 'Re'}",[],,,99.52926703994588,113.49061527755038,13.961348237604495,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,AB,"Re,S,V",,"Re,V",V,S,non-PM,no PM,non-PM chalcogenide,False,False,False,False,True,False,False,0,2,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Re,S,V",,AB,False,False,neither,False,
batch3/case332,figure_4,a,0.9 (128),Alloying of ReS2 and VS2 Nanosheets Enhances Electrocatalytic Hydrogen Evolution Reaction,Acidic non-PM,False,False,Re1-xVxS2 nanosheets,sulfide,"{'V', 'S', 'Re'}",[],,,109.64791102611414,125.5325130860108,15.88460205989665,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,AB,"Re,S,V",,"Re,V",V,S,non-PM,no PM,non-PM chalcogenide,False,False,False,False,True,False,False,0,2,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Re,S,V",,AB,False,False,neither,False,
batch3/case332,figure_4,a,1 (161),Alloying of ReS2 and VS2 Nanosheets Enhances Electrocatalytic Hydrogen Evolution Reaction,Acidic non-PM,False,False,Re1-xVxS2 nanosheets,sulfide,"{'S', 'V'}",[],,,142.71767667594702,180.64318214930847,37.925505473361454,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,AB,"S,V",,V,V,S,non-PM,no PM,non-PM chalcogenide,False,False,False,False,True,False,False,0,1,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","S,V",,AB,False,False,neither,False,
batch4/case524,figure_4,a,Ti3C2Tx@C2N_1:1,case524-robust-ti-n-interface-in-mxene-c2n-heterostructures-for-ultra-durable-acidic-hydrogen-evolution,Acidic non-PM,False,False,Ti3C2Tx@C2N_1:1,composite,"{'C', 'Ti', 'N'}",[],Ti3C2Tx MXene nanosheets,,4.898104366463137,8.265417968429603,3.3673136019664653,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,AB,"C,N,Ti",,Ti,Ti,"C,N",non-PM,no PM,non-PM other,False,False,False,False,False,False,False,0,1,non-PM oxide/hydroxide/nitride-containing,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,N,Ti",,AB,False,False,neither,False,
batch4/case524,figure_4,a,Ti3C2Tx@C2N_1:2,case524-robust-ti-n-interface-in-mxene-c2n-heterostructures-for-ultra-durable-acidic-hydrogen-evolution,Acidic non-PM,False,False,Ti3C2Tx@C2N_1:2,composite,"{'C', 'Ti', 'N'}",[],Ti3C2Tx MXene nanosheets,,39.13628943640949,62.86821146678133,23.73192203037184,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,AB,"C,N,Ti",,Ti,Ti,"C,N",non-PM,no PM,non-PM other,False,False,False,False,False,False,False,0,1,non-PM oxide/hydroxide/nitride-containing,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,N,Ti",,AB,False,False,neither,False,
batch4/case524,figure_4,a,Ti3C2Tx@C2N_2:1,case524-robust-ti-n-interface-in-mxene-c2n-heterostructures-for-ultra-durable-acidic-hydrogen-evolution,Acidic non-PM,False,False,Ti3C2Tx@C2N_2:1,composite,"{'C', 'Ti', 'N'}",[],Ti3C2Tx MXene nanosheets,,90.54542451901396,118.28847481021396,27.74305029120002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,AB,"C,N,Ti",,Ti,Ti,"C,N",non-PM,no PM,non-PM other,False,False,False,False,False,False,False,0,1,non-PM oxide/hydroxide/nitride-containing,medium,coarse_or_residual_label,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","C,N,Ti",,AB,False,False,neither,False,
batch4/case559,figure_4,a,Bulk Co2P,case559-3d-nanoporous-metal-phosphides-toward-high-efficiency-electrochemical-hydrogen-production,Acidic non-PM,False,False,Bulk Co2P,phosphide,"{'Co', 'P'}",[],,Co2P ribbon,163.11550151975683,193.85849375211075,30.74299223235392,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,AB,"Co,P",,Co,Co,P,non-PM,no PM,non-PM phosphide,False,False,False,False,False,True,False,0,1,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,P",,AB,False,False,neither,False,
batch4/case559,figure_4,a,Etched-1 Krpm,case559-3d-nanoporous-metal-phosphides-toward-high-efficiency-electrochemical-hydrogen-production,Acidic non-PM,False,False,Etched-1 Krpm,phosphide,"{'Co', 'P'}",[],support-free,np-Co2P ribbon,109.14741641337385,108.50557244174264,-0.6418439716312037,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,AB,"Co,P",,Co,Co,P,non-PM,no PM,non-PM phosphide,False,False,False,False,False,True,False,0,1,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,P",,AB,False,False,neither,False,
batch4/case559,figure_4,a,Etched-2 Krpm,case559-3d-nanoporous-metal-phosphides-toward-high-efficiency-electrochemical-hydrogen-production,Acidic non-PM,False,False,Etched-2 Krpm,phosphide,"{'Co', 'P'}",[],support-free,np-Co2P ribbon,103.47365754812564,102.72192346660434,-0.7517340815212918,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,AB,"Co,P",,Co,Co,P,non-PM,no PM,non-PM phosphide,False,False,False,False,False,True,False,0,1,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,P",,AB,False,False,neither,False,
batch4/case559,figure_4,a,Etched-3 Krpm,case559-3d-nanoporous-metal-phosphides-toward-high-efficiency-electrochemical-hydrogen-production,Acidic non-PM,False,False,Etched-3 Krpm,phosphide,"{'Co', 'P'}",[],support-free,np-Co2P ribbon,100.611356728378,99.4747572095782,-1.1365995187998124,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,AB,"Co,P",,Co,Co,P,non-PM,no PM,non-PM phosphide,False,False,False,False,False,True,False,0,1,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,P",,AB,False,False,neither,False,
batch4/case559,figure_4,a,Etched-4 Krpm,case559-3d-nanoporous-metal-phosphides-toward-high-efficiency-electrochemical-hydrogen-production,Acidic non-PM,False,False,Etched-4 Krpm,phosphide,"{'Co', 'P'}",[],support-free,np-Co2P ribbon,80.57328605200945,77.77656040149854,-2.796725650510908,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,AB,"Co,P",,Co,Co,P,non-PM,no PM,non-PM phosphide,False,False,False,False,False,True,False,0,1,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,P",,AB,False,False,neither,False,
batch4/case559,figure_4,a,Etched-5 Krpm,case559-3d-nanoporous-metal-phosphides-toward-high-efficiency-electrochemical-hydrogen-production,Acidic non-PM,False,False,Etched-5 Krpm,phosphide,"{'Co', 'P'}",[],support-free,np-Co2P ribbon,61.06231003039514,55.46231782401995,-5.599992206375191,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,AB,"Co,P",,Co,Co,P,non-PM,no PM,non-PM phosphide,False,False,False,False,False,True,False,0,1,non-PM phosphide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Co,P",,AB,False,False,neither,False,
batch5/case849,figure_4,a,1T-MoS2-Sn1,case849-atomically-dispersed-sn-on-core-shell-mos2-nanoreactors-as-mott-schottky-phase-junctions-for-efficient-electrocatalytic-hydrogen-evolution,Acidic non-PM,False,False,1T-MoS2-Sn1,single_atom,"{'Mo', 'S', 'Sn'}",[],,,54.313969672551465,72.23234123768884,17.918371565137377,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,AB,"Mo,S,Sn",,"Mo,Sn","Mo,Sn",S,non-PM,no PM,non-PM chalcogenide,False,True,False,False,True,False,False,0,2,non-PM chalcogenide-containing,medium,ok,"Subfamily inferred from catalyst label, elements, material class, support/substrate metadata.","Mo,S,Sn",,AB,False,False,neither,False,
